SA3_CODE_2016,Tot_1750_1999_A_55_64,Tot_1750_1999_A_65_74,Tot_1750_1999_A_75ov,Tot_1750_1999_Tot,Tot_2000_2999_A_15_19,Tot_2000_2999_A_20_24,Tot_2000_2999_A_25_34,Tot_2000_2999_A_35_44,Tot_2000_2999_A_45_54,Tot_2000_2999_A_55_64,Tot_2000_2999_A_65_74,Tot_2000_2999_A_75ov,Tot_2000_2999_Tot,Tot_3000mo_A_15_19,Tot_3000mo_A_20_24,Tot_3000mo_A_25_34,Tot_3000mo_A_35_44,Tot_3000mo_A_45_54,Tot_3000mo_A_55_64,Tot_3000mo_A_65_74,Tot_3000mo_A_75ov,Tot_3000mo_Tot,Tot_PINS_A_15_19,Tot_PINS_A_20_24,Tot_PINS_A_25_34,Tot_PINS_A_35_44,Tot_PINS_A_45_54,Tot_PINS_A_55_64,Tot_PINS_A_65_74,Tot_PINS_A_75ov,Tot_PINS_Tot,Tot_Tot_A_15_19,Tot_Tot_A_20_24,Tot_Tot_A_25_34,Tot_Tot_A_35_44,Tot_Tot_A_45_54,Tot_Tot_A_55_64,Tot_Tot_A_65_74,Tot_Tot_A_75ov,Tot_Tot_Tot
20603,203,50,11,1045,0,3,214,397,397,203,41,6,1264,5,3,64,214,218,146,33,7,688,35,48,76,69,67,53,30,5,383,1158,2254,4868,4348,4167,2858,690,112,20456
20604,3565,597,77,33530,12,249,16326,24684,15693,7686,1152,92,65887,13,123,5094,18792,16625,7556,1509,164,49877,177,586,1603,1318,1061,669,162,54,5637,6481,36836,136917,112327,77667,42129,9045,1050,422451
20605,768,142,13,6326,4,46,2685,4274,3037,1423,291,32,11780,5,22,786,2874,2720,1305,320,50,8081,47,133,349,279,305,182,61,15,1382,1554,7784,28337,22643,17080,9864,2512,313,90087
20606,244,76,19,1732,0,14,630,887,672,365,139,32,2735,0,8,199,688,711,418,208,58,2291,30,58,138,83,104,71,31,11,534,1094,4360,10602,6726,5596,3661,1361,253,33652
20607,611,130,15,4940,0,39,2083,2942,1904,1000,183,17,8173,6,31,621,1983,1846,867,286,49,5699,34,120,334,266,237,172,60,7,1221,1792,8282,27164,19149,13916,8470,2334,282,81386
20701,753,175,32,4356,3,14,1251,2300,2045,1218,332,44,7196,8,13,395,1585,1778,1046,353,55,5231,61,140,214,205,260,174,78,23,1149,2826,6865,17246,15188,14838,10417,3491,507,71382
20702,187,55,10,1025,0,4,196,393,342,246,61,4,1248,4,0,55,208,274,183,46,8,774,37,68,86,71,87,63,24,10,438,1839,3192,5113,4320,5000,3543,1120,202,24329
20703,556,90,7,2861,0,7,576,1223,1268,757,130,15,3977,0,5,127,575,734,433,97,15,1980,25,74,134,142,163,118,32,5,700,1789,4003,11406,10001,10349,7150,1714,205,46617
20801,294,76,3,1464,0,9,306,536,628,428,142,24,2070,0,9,101,415,571,373,140,31,1645,18,59,78,84,131,73,34,0,486,1480,2907,5901,5770,6783,4760,1683,243,29537
20802,371,83,14,1884,0,12,392,730,781,467,108,17,2507,5,12,145,448,505,320,123,19,1575,30,87,154,134,135,109,52,11,723,1677,3646,8734,8049,8188,6102,1932,281,38610
20803,584,101,10,2959,3,24,561,1163,1271,615,135,15,3788,8,11,155,596,681,408,124,19,2002,92,115,172,226,268,178,53,11,1113,3388,6269,13084,13486,14366,9690,2517,312,63115
20804,174,55,4,1007,0,14,243,424,396,245,55,24,1399,5,3,79,329,405,235,96,20,1176,26,57,84,67,87,37,16,4,374,1210,3176,5162,3867,4054,2820,887,138,21312
20901,398,77,9,2078,0,11,390,610,594,422,94,12,2126,0,6,92,381,452,313,102,17,1359,46,71,147,122,164,114,35,7,704,2044,3709,8723,8220,8940,6793,1728,198,40356
20902,315,47,7,1611,0,3,231,557,594,425,68,4,1880,3,3,63,225,293,217,58,12,868,33,58,119,102,136,93,23,3,563,1554,3413,7787,7227,7250,5015,1045,132,33422
20903,172,26,3,604,0,3,68,176,215,138,43,3,644,0,0,26,101,137,112,36,8,425,26,26,33,48,67,45,21,4,273,1248,1413,2212,2662,3127,2483,775,94,14011
20904,442,77,3,2381,0,18,480,795,764,456,63,10,2581,4,6,147,370,377,252,51,10,1220,87,136,214,200,228,154,44,13,1079,3467,5498,13163,12247,11765,7539,1561,171,55416
21001,269,34,3,1699,0,15,400,771,653,338,54,9,2228,5,3,97,351,408,214,40,3,1122,42,60,136,127,136,85,28,6,623,1562,3097,7755,7548,7389,4627,957,102,33033
21002,50,7,3,243,0,4,18,63,90,71,21,0,271,0,3,12,37,45,30,18,4,156,11,17,16,27,31,18,22,0,144,601,645,1049,1329,1611,1121,406,57,6823
21003,104,20,0,593,0,4,78,152,165,129,17,3,555,0,3,24,85,92,68,23,6,292,9,23,59,49,62,50,16,4,268,477,1297,3609,3261,3253,2148,465,58,14577
21004,62,8,0,282,0,9,39,83,79,67,18,0,294,0,3,18,38,43,26,3,3,137,13,18,16,18,32,33,11,3,140,769,916,1411,1493,1650,1261,291,39,7829
21005,667,80,6,4033,4,50,858,1568,1525,810,113,9,4928,7,19,276,723,873,425,91,11,2429,83,160,323,312,331,214,28,6,1446,2777,6796,18520,17944,17798,10471,1693,163,76165
21101,493,71,4,2926,0,11,620,1215,1269,711,104,15,3949,0,11,144,561,757,410,77,12,1966,66,125,191,191,248,194,66,6,1087,3751,6015,12921,13485,14852,10521,2403,273,64226
21102,64,25,0,224,0,0,21,73,81,72,18,4,259,0,0,11,27,63,49,18,7,174,0,14,8,17,27,13,3,3,97,260,391,717,824,1180,858,320,72,4611
21103,384,60,3,1865,0,8,308,584,642,438,84,6,2068,4,9,72,258,344,223,76,5,984,58,97,153,144,191,123,30,8,798,2890,4589,8318,8312,9431,6771,1745,184,42235
21104,185,38,5,1027,0,0,157,466,440,292,55,3,1421,4,4,41,256,275,152,46,8,789,27,47,46,67,97,51,21,4,366,1356,2132,4560,4752,5088,3550,1075,128,22635
21105,324,52,3,1469,3,5,196,425,509,297,61,10,1498,6,11,59,182,246,155,58,13,724,97,79,126,154,213,134,50,11,859,3160,3803,6942,7817,8819,6714,1915,279,39453
21201,175,25,3,893,0,6,147,243,256,162,37,7,857,0,15,50,104,125,87,43,6,422,50,53,91,89,91,74,30,8,486,1981,2390,4815,4708,4836,3353,904,186,23166
21202,275,40,0,1651,0,8,306,554,552,321,60,6,1811,0,17,98,246,338,180,53,3,938,69,79,142,135,169,103,29,5,732,3065,4549,8414,8319,8444,5255,1118,131,39303
21203,191,26,3,937,0,10,145,244,208,155,37,0,797,7,8,49,113,104,81,15,3,380,44,60,84,85,107,65,20,5,461,2090,2571,5730,5410,5114,3216,727,84,24944
21204,956,152,12,5087,0,38,938,1986,2051,1164,202,20,6400,3,12,226,843,1071,696,162,21,3034,79,197,405,395,474,313,83,19,1965,3012,8472,24029,24935,25857,17151,3599,348,107411
21205,1078,180,19,6653,3,32,1650,3418,3013,1653,268,24,10060,5,14,400,1666,1973,1037,234,32,5358,67,181,337,336,380,238,83,16,1643,3124,8780,25222,24590,23417,15247,3548,435,104349
21301,432,68,3,2438,0,15,487,814,725,455,61,8,2567,4,10,119,306,445,235,41,6,1168,60,116,227,232,227,172,37,7,1075,2526,5024,13068,12583,12034,7856,1417,121,54640
21302,391,68,4,1968,0,23,445,827,865,594,78,3,2836,0,0,106,339,458,298,45,12,1253,26,52,135,116,156,95,26,3,606,1273,2549,7294,7634,8016,5388,1009,97,33252
21303,303,45,3,1686,3,19,343,666,602,398,64,8,2091,0,13,118,320,358,223,58,10,1093,38,64,126,115,128,89,19,5,578,1746,4197,9156,8250,7629,5154,1039,94,37261
21304,175,31,0,1190,0,12,256,383,345,175,32,0,1200,3,3,71,163,168,78,22,0,509,57,74,116,130,108,69,19,3,575,2340,3088,6792,6905,6024,3700,757,57,29662
21305,485,52,3,2900,3,24,533,1007,957,572,93,0,3199,0,16,149,409,485,271,58,8,1396,55,128,248,240,258,152,39,8,1128,3333,5986,15921,15439,13429,8041,1375,116,63642
21401,358,52,3,1840,7,13,307,569,567,377,66,4,1915,5,14,98,289,384,236,78,15,1109,70,94,131,157,204,151,43,8,849,2894,4127,8758,8824,9578,6890,1643,198,42912
21402,432,84,14,2068,0,4,262,622,689,430,128,14,2152,3,10,107,262,414,254,131,40,1216,91,113,138,190,220,190,83,12,1042,3905,4996,8404,9630,11190,8305,2674,379,49479
21501,255,38,14,922,0,10,120,232,318,198,49,18,943,4,7,42,90,111,123,47,17,443,31,34,77,83,107,110,33,12,492,1439,1953,4194,4367,5690,5207,1580,429,24861
21502,178,22,3,788,0,0,79,201,241,162,26,5,722,5,7,38,97,107,102,25,5,382,38,42,75,82,83,98,38,14,469,1442,1897,4123,4152,4771,3869,948,156,21354
21503,104,22,3,428,0,3,59,137,142,119,17,6,489,0,4,34,61,87,76,24,7,290,21,22,37,38,79,62,31,17,304,848,1201,2528,2690,3510,3200,973,227,15177
21601,127,26,0,593,0,7,91,169,180,135,15,12,601,3,3,21,58,77,78,21,8,281,25,19,41,52,87,66,21,3,313,1039,1202,2496,2857,3641,3107,811,180,15340
21602,107,16,4,441,0,3,57,99,113,60,18,0,352,0,3,18,44,61,54,18,9,209,23,20,35,38,79,71,14,13,297,754,815,1765,2001,2409,2052,605,131,10534
21603,247,31,4,1084,0,15,149,353,389,259,48,10,1230,7,8,52,119,191,160,46,14,602,45,48,73,126,106,113,40,24,568,1790,2410,5401,5554,6385,4952,1208,229,27934
21701,157,33,7,693,0,3,75,199,295,182,38,6,802,5,4,28,56,88,115,39,11,333,22,27,33,40,65,75,36,10,320,916,1031,2152,2758,3671,3225,983,231,14967
21703,132,23,11,571,0,3,80,132,183,137,33,6,572,0,3,46,91,128,94,36,18,417,34,32,49,50,94,83,37,11,392,1043,1315,2701,2994,3787,3282,1089,259,16471
21704,187,37,3,895,0,5,124,282,273,196,42,14,935,3,4,32,101,175,137,43,10,517,40,31,52,54,83,78,31,21,388,1561,1983,3957,4243,5040,3931,960,214,21892
29797,0,0,0,11,0,0,0,12,12,8,0,0,29,0,0,5,20,20,14,0,0,60,0,0,0,0,0,6,0,0,5,0,3,26,39,57,28,3,0,157
29999,635,104,20,4907,3,105,1291,1752,1376,696,126,22,5375,16,32,365,696,731,386,121,16,2357,120,306,559,582,681,477,162,34,2922,4421,12150,27242,25210,26106,18621,4671,612,119032
30101,146,27,3,713,0,5,123,235,248,147,30,0,797,0,4,43,119,148,86,23,0,428,33,30,47,56,64,42,13,0,295,1777,1987,3566,3660,4091,2969,722,76,18852
30102,220,38,3,1025,0,8,186,314,385,216,33,5,1148,7,4,43,134,219,167,51,9,626,46,35,58,80,95,61,16,3,396,2211,2051,4064,4603,5246,4075,986,125,23375
30103,363,68,3,2299,0,15,500,1077,1038,540,71,3,3254,0,0,143,486,609,290,57,7,1600,51,55,107,146,136,93,16,3,609,2007,3187,8359,9083,8836,5604,1139,96,38324
30201,75,19,3,386,0,3,67,109,139,94,13,0,427,0,0,14,59,68,60,18,3,219,8,8,19,17,24,16,8,0,108,657,767,1378,1529,1719,1233,307,43,7632
30202,316,46,0,1884,0,24,496,805,717,374,56,12,2479,5,9,111,351,377,177,42,16,1084,39,61,85,107,114,57,23,3,489,2439,4132,7935,7702,7667,5152,1018,129,36173
30203,565,67,6,3535,0,28,924,1820,1722,934,122,10,5561,3,11,233,913,1085,582,81,16,2919,42,84,153,169,172,129,24,3,776,2015,5090,13337,13585,13244,8373,1591,134,57377
30204,96,9,0,495,0,4,91,156,160,85,21,0,507,0,3,22,68,70,45,15,8,223,18,14,27,28,31,30,12,4,170,898,1035,2154,2415,2568,1781,428,50,11329
30301,93,16,3,604,0,4,145,305,295,189,26,0,969,0,7,49,141,164,97,14,4,471,26,38,39,34,38,26,5,0,211,1702,2349,3256,2966,2898,2051,501,50,15774
30302,385,61,3,2615,3,23,739,1031,950,549,99,11,3407,0,18,154,503,550,311,78,12,1634,13,46,122,109,84,68,15,3,465,1540,4036,9946,8917,8287,5402,1194,130,39458
30303,269,35,7,1704,0,13,406,828,776,429,72,10,2531,0,3,123,386,415,212,59,7,1217,28,63,96,100,90,58,8,3,446,2098,3845,7938,7275,6850,4459,985,109,33564
30304,178,29,0,1110,0,12,215,484,449,259,49,10,1482,0,0,66,186,214,143,54,8,675,10,34,58,45,58,49,15,0,265,812,1971,5104,4864,4543,2997,680,73,21032
30305,354,51,6,1987,0,14,313,749,746,450,65,11,2344,8,4,82,274,358,203,42,6,978,32,62,108,129,121,94,24,5,576,1331,3362,8589,8882,8838,5549,1061,103,37720
30306,61,10,3,281,0,0,35,74,91,58,7,0,267,0,0,18,49,60,50,16,4,202,8,9,13,20,28,16,3,3,100,381,800,1940,1712,1656,1273,365,40,8171
30401,51,7,0,281,0,4,68,119,117,77,18,0,403,0,3,28,73,88,44,22,0,258,12,16,22,30,27,23,12,0,144,808,1113,1726,1715,1728,1221,396,19,8734
30402,80,27,4,385,0,4,70,135,200,131,43,9,594,0,0,13,98,139,106,36,15,406,7,16,13,21,20,23,6,7,107,615,847,1320,1638,1994,1329,554,91,8389
30403,215,35,4,1424,0,4,242,584,593,345,86,10,1860,0,6,48,213,406,310,99,11,1101,28,36,55,39,51,31,17,9,262,1874,3770,5866,4919,4460,3097,902,119,25011
30404,172,27,0,1027,0,18,210,366,387,209,33,3,1215,0,4,31,109,137,71,24,4,381,22,34,43,38,40,35,4,3,212,1301,2699,4315,3359,3197,2081,506,54,17509
30501,2129,247,28,16720,8,132,6371,10642,8383,3774,468,33,29813,6,47,1939,7478,7247,3280,556,71,20627,98,228,575,487,488,236,67,18,2194,5211,20147,56392,50986,40150,21901,3981,401,199176
30502,114,22,0,752,0,13,181,353,318,150,33,8,1055,0,3,58,218,229,106,35,12,657,10,19,38,40,34,29,9,3,178,760,1614,3440,3350,2933,1675,441,71,14287
30503,665,91,5,4767,0,61,1656,2709,2300,1109,158,11,8004,0,18,364,1352,1469,747,170,30,4159,40,89,172,168,185,86,31,3,764,2326,6237,16421,14991,12940,7771,1776,221,62681
30504,298,78,5,2156,0,24,825,1371,1045,513,107,3,3885,3,10,304,1149,1161,533,104,18,3283,29,53,106,97,80,64,12,3,452,1852,4148,8924,8178,7140,4400,1150,121,35917
30601,121,21,0,560,0,0,96,221,252,144,38,8,746,0,3,32,97,144,76,30,0,383,16,20,25,51,47,41,18,0,221,1061,1059,2477,3136,3250,2165,597,47,13795
30602,506,79,12,2694,5,16,518,815,1002,591,78,12,3036,4,10,133,377,423,306,81,24,1352,65,79,158,174,190,132,41,11,844,2873,4447,11059,12095,11929,8187,1903,224,52712
30603,94,21,3,404,0,3,57,107,150,116,25,6,467,0,0,17,38,59,55,23,10,200,25,16,42,43,61,56,22,8,277,754,1069,2262,2279,2979,2653,737,168,12911
30604,34,0,0,165,0,0,21,40,54,40,4,0,163,0,0,10,20,34,30,6,3,97,9,5,11,18,33,27,12,3,118,261,389,1106,1108,1318,1037,303,60,5581
30605,117,31,3,461,0,0,73,114,153,115,19,0,476,3,4,33,46,63,60,22,9,236,22,13,35,50,74,62,39,14,312,981,1013,2218,2660,3401,2930,913,185,14297
30701,213,40,19,1254,5,50,596,589,530,309,63,15,2145,0,8,224,326,353,187,71,14,1180,36,16,69,85,102,99,65,28,510,1107,1707,4749,4574,4994,3724,1241,373,22463
30702,159,37,3,886,0,21,239,326,403,197,43,8,1236,3,10,48,133,153,109,50,7,507,21,28,46,43,89,67,40,14,339,1146,1582,3330,3666,4249,3306,1175,281,18733
30703,79,22,3,411,0,3,50,109,129,88,31,8,419,0,7,19,41,74,56,25,9,228,24,23,41,44,64,59,39,16,310,1072,1147,2212,2729,3402,2922,1033,240,14752
30801,173,27,3,1334,4,70,724,836,702,373,38,8,2764,0,12,309,476,388,220,54,5,1450,21,26,63,79,86,62,23,3,367,775,1351,3875,3882,3644,2254,494,86,16361
30803,449,65,5,2256,3,30,553,792,896,571,68,7,2922,5,12,99,270,386,278,79,27,1155,64,59,118,104,140,118,55,21,673,3409,4476,9265,9087,10032,7411,1532,261,45461
30804,93,18,4,540,0,34,266,346,344,189,38,3,1224,3,5,88,118,137,111,23,7,490,11,8,31,41,57,41,15,5,203,410,608,1644,1743,1846,1357,422,128,8153
30805,331,31,3,1869,0,68,851,1158,1206,589,50,4,3922,3,29,388,665,660,369,38,5,2165,41,28,64,69,120,58,26,8,412,1647,2274,5637,6132,6335,3807,679,83,26594
30901,163,47,0,1126,0,14,258,494,396,206,70,13,1443,5,13,126,267,280,170,57,6,924,57,70,116,123,96,83,38,5,592,2618,3882,7611,6859,6325,4394,1382,168,33248
30902,122,21,4,677,0,5,86,226,222,154,29,5,723,3,0,47,145,169,126,36,4,520,33,34,39,54,66,52,22,4,291,1340,1617,3332,3763,4022,3068,821,78,18040
30903,104,37,3,564,0,4,106,197,239,136,56,4,738,0,4,34,131,129,90,36,13,444,30,30,45,50,66,47,18,5,291,1349,1914,3578,3616,3979,2884,1013,126,18448
30904,41,9,0,211,0,0,28,77,79,46,18,3,243,0,0,3,19,32,18,11,4,80,6,3,10,12,20,25,6,0,87,332,296,628,889,1105,871,302,72,4494
30905,63,7,0,307,0,0,23,91,91,45,8,0,266,0,0,15,48,51,34,10,3,158,7,7,17,29,27,16,5,0,112,359,433,1081,1539,1645,1139,325,41,6559
30906,149,27,0,776,4,11,143,305,296,153,35,3,939,4,18,51,136,144,88,26,4,466,25,27,57,55,73,43,18,0,311,1223,1629,3654,4113,4180,2947,794,86,18623
30907,294,61,10,2166,0,33,490,825,779,363,79,3,2562,4,13,123,361,445,238,88,15,1280,77,94,151,187,186,88,29,12,827,3308,4835,10550,11236,9942,5773,1432,145,47224
30908,184,38,0,1139,0,16,252,486,445,224,42,0,1460,3,6,88,261,253,128,41,3,779,37,35,71,67,69,68,18,6,374,1289,2465,5225,5309,5043,3425,845,78,23684
30909,376,66,5,2417,0,17,649,942,836,513,97,9,3069,3,15,164,482,500,339,99,22,1610,28,73,111,128,135,106,37,9,634,1722,3793,9752,9552,9531,6761,1785,177,43075
30910,154,47,5,974,0,10,196,425,357,232,68,13,1304,0,9,104,290,321,207,70,27,1029,22,49,69,79,71,54,23,0,372,1442,2955,6218,5396,5036,3553,1118,151,25868
31001,269,57,3,1776,0,22,349,728,708,388,60,0,2258,5,3,90,247,315,177,54,4,889,31,50,95,121,113,59,16,3,486,1388,2980,7552,7793,7830,4738,948,64,33291
31002,154,23,0,931,0,7,197,362,348,167,27,0,1108,4,3,29,128,130,77,20,3,398,23,29,50,56,70,61,32,7,332,1093,1577,3733,3708,4196,3038,963,201,18508
31003,270,44,3,1648,0,12,276,550,549,314,39,4,1748,5,3,70,197,253,149,43,8,730,56,62,118,101,102,82,20,8,558,2465,3426,7487,7708,7741,5181,1008,104,35128
31004,147,22,0,929,0,10,174,356,339,175,28,3,1083,3,4,54,153,147,85,29,0,473,34,36,58,67,69,29,11,5,309,1774,2214,4818,4722,4242,2618,522,47,20975
31101,39,12,0,170,0,0,34,39,53,32,7,3,167,0,0,9,26,25,25,9,0,95,10,3,14,24,29,23,8,0,106,360,410,831,1057,1231,929,284,57,5154
31102,79,13,0,450,0,0,76,160,151,81,8,0,476,0,0,20,49,53,47,12,0,178,16,20,33,28,42,31,3,5,171,742,1021,2161,2345,2178,1490,340,27,10294
31103,84,20,0,583,0,10,101,222,251,120,17,0,728,0,3,27,95,103,70,23,3,325,35,49,63,75,64,49,10,0,346,1636,2034,4193,3894,3789,2548,519,38,18660
31104,43,5,0,233,0,6,34,79,92,41,6,0,263,0,0,14,46,31,15,5,0,118,17,11,18,30,34,21,8,3,142,572,630,1191,1593,1579,986,249,28,6836
31105,192,34,3,1070,0,6,275,432,406,206,21,0,1355,0,3,79,187,230,113,30,4,661,31,42,69,69,61,61,16,0,344,1686,2487,5026,4942,4747,3235,698,59,22879
31106,198,31,0,1268,0,14,231,443,477,260,46,5,1476,0,3,78,185,180,149,46,0,645,36,47,100,100,94,58,28,3,459,1808,3038,7016,6797,6277,4378,1021,86,30427
31201,333,32,0,2443,7,162,1811,1936,1504,693,60,8,6184,5,34,730,1033,888,443,48,12,3197,29,30,99,138,116,94,20,11,533,843,1663,6466,6528,6065,3584,591,101,25850
31202,466,59,3,2481,3,64,846,1085,1042,631,62,15,3740,4,13,162,421,461,314,59,16,1454,68,90,163,153,243,162,59,18,963,3077,4098,9407,9515,10451,7395,1514,248,45703
31203,57,8,0,241,0,3,50,75,82,66,18,3,298,4,0,25,53,52,45,11,3,193,13,17,29,29,25,31,14,0,163,526,1026,2191,1893,1842,1396,360,62,9288
31301,35,14,0,178,0,0,21,46,55,29,15,3,165,0,0,8,34,27,38,6,6,116,8,6,23,21,24,15,10,3,108,437,442,891,956,1222,1026,318,41,5335
31302,148,18,0,835,0,13,194,256,301,144,19,4,935,3,0,40,123,142,81,23,3,412,38,41,74,66,76,50,17,0,354,2038,2456,4805,4778,5185,3395,661,70,23390
31303,30,0,0,133,0,0,24,32,44,21,10,0,133,0,0,3,19,14,18,8,0,60,10,8,9,14,19,14,8,3,86,213,265,694,811,959,710,236,54,3949
31304,75,10,0,530,0,4,73,162,188,82,15,0,530,0,3,24,66,88,47,12,0,246,24,23,35,55,41,33,10,3,218,1075,1299,2567,3058,3169,1933,408,43,13541
31305,131,24,0,749,0,6,158,257,259,135,43,3,850,0,3,43,115,138,79,36,3,414,33,27,48,57,59,42,12,9,287,1602,1823,3640,3919,4233,2951,784,80,19027
31401,76,20,0,475,0,0,94,213,237,133,41,4,719,3,0,27,113,144,67,18,3,377,34,16,36,45,40,29,7,5,214,1555,1409,2259,3006,3112,2025,636,62,14068
31402,77,8,0,541,0,8,151,234,215,101,6,0,713,0,7,57,101,110,60,7,4,345,43,22,46,46,42,32,4,0,226,1756,1802,3467,3427,2981,1677,360,24,15488
31403,153,22,0,841,0,5,166,354,310,179,34,3,1050,3,3,46,161,163,82,28,4,478,23,27,49,57,73,39,16,0,283,1264,2089,4355,4698,4456,2964,607,43,20469
31501,106,16,5,690,0,30,242,267,257,184,26,3,1014,0,0,46,103,94,77,13,4,345,30,39,57,64,73,59,19,3,342,439,900,2492,2448,2546,1860,411,81,11173
31502,196,45,5,1391,6,109,1036,917,781,400,44,3,3296,0,7,210,326,301,150,37,7,1039,23,34,59,70,85,75,25,6,373,790,1498,4301,3639,3526,2281,574,79,16684
31503,104,17,5,387,0,3,91,119,144,99,21,6,480,0,7,29,58,78,77,26,3,275,10,14,34,24,42,65,22,9,221,473,755,1643,1548,1960,1848,556,127,8911
31601,167,29,0,922,0,4,123,281,364,190,42,4,1010,0,6,43,138,199,130,25,4,542,22,20,41,39,65,42,14,4,248,950,1370,3092,4068,4721,3132,743,59,18146
31602,200,36,3,1153,0,10,220,445,464,227,45,6,1425,0,0,78,274,274,192,52,9,886,38,54,84,71,129,78,17,11,479,2332,2655,5475,6392,6826,4550,1018,131,29378
