SA4_CODE_2016,P_EWFT_35_39_ES_NS,P_EWFT_35_39_Tot,P_EWFT_40_44_E,P_EWFT_40_44_OM_IE,P_EWFT_40_44_OM_UIE,P_EWFT_40_44_CFW,P_EWFT_40_44_ES_NS,P_EWFT_40_44_Tot,P_EWFT_45_49_E,P_EWFT_45_49_OM_IE,P_EWFT_45_49_OM_UIE,P_EWFT_45_49_CFW,P_EWFT_45_49_ES_NS,P_EWFT_45_49_Tot,P_EWFT_50_54_E,P_EWFT_50_54_OM_IE,P_EWFT_50_54_OM_UIE,P_EWFT_50_54_CFW,P_EWFT_50_54_ES_NS,P_EWFT_50_54_Tot,P_EWFT_55_59_E,P_EWFT_55_59_OM_IE,P_EWFT_55_59_OM_UIE,P_EWFT_55_59_CFW,P_EWFT_55_59_ES_NS,P_EWFT_55_59_Tot,P_EWFT_60_64_E,P_EWFT_60_64_OM_IE,P_EWFT_60_64_OM_UIE,P_EWFT_60_64_CFW,P_EWFT_60_64_ES_NS,P_EWFT_60_64_Tot,P_EWFT_65_69_E,P_EWFT_65_69_OM_IE,P_EWFT_65_69_OM_UIE,P_EWFT_65_69_CFW,P_EWFT_65_69_ES_NS,P_EWFT_65_69_Tot,P_EWFT_70_74_E,P_EWFT_70_74_OM_IE,P_EWFT_70_74_OM_UIE,P_EWFT_70_74_CFW,P_EWFT_70_74_ES_NS,P_EWFT_70_74_Tot,P_EWFT_75ov_E,P_EWFT_75ov_OM_IE,P_EWFT_75ov_OM_UIE,P_EWFT_75ov_CFW,P_EWFT_75ov_ES_NS,P_EWFT_75ov_Tot,P_EWFT_Tot_E,P_EWFT_Tot_OM_IE,P_EWFT_Tot_OM_UIE,P_EWFT_Tot_CFW,P_EWFT_Tot_ES_NS,P_EWFT_Tot_Tot,P_EWPT_15_19_E,P_EWPT_15_19_OM_IE,P_EWPT_15_19_OM_UIE,P_EWPT_15_19_CFW,P_EWPT_15_19_ES_NS,P_EWPT_15_19_Tot,P_EWPT_20_24_E,P_EWPT_20_24_OM_IE,P_EWPT_20_24_OM_UIE,P_EWPT_20_24_CFW,P_EWPT_20_24_ES_NS,P_EWPT_20_24_Tot,P_EWPT_25_29_E,P_EWPT_25_29_OM_IE,P_EWPT_25_29_OM_UIE,P_EWPT_25_29_CFW,P_EWPT_25_29_ES_NS,P_EWPT_25_29_Tot,P_EWPT_30_34_E,P_EWPT_30_34_OM_IE,P_EWPT_30_34_OM_UIE,P_EWPT_30_34_CFW,P_EWPT_30_34_ES_NS,P_EWPT_30_34_Tot,P_EWPT_35_39_E,P_EWPT_35_39_OM_IE,P_EWPT_35_39_OM_UIE,P_EWPT_35_39_CFW,P_EWPT_35_39_ES_NS,P_EWPT_35_39_Tot,P_EWPT_40_44_E,P_EWPT_40_44_OM_IE,P_EWPT_40_44_OM_UIE,P_EWPT_40_44_CFW,P_EWPT_40_44_ES_NS,P_EWPT_40_44_Tot,P_EWPT_45_49_E,P_EWPT_45_49_OM_IE,P_EWPT_45_49_OM_UIE,P_EWPT_45_49_CFW,P_EWPT_45_49_ES_NS,P_EWPT_45_49_Tot,P_EWPT_50_54_E,P_EWPT_50_54_OM_IE,P_EWPT_50_54_OM_UIE,P_EWPT_50_54_CFW,P_EWPT_50_54_ES_NS,P_EWPT_50_54_Tot,P_EWPT_55_59_E,P_EWPT_55_59_OM_IE,P_EWPT_55_59_OM_UIE,P_EWPT_55_59_CFW,P_EWPT_55_59_ES_NS,P_EWPT_55_59_Tot,P_EWPT_60_64_E,P_EWPT_60_64_OM_IE,P_EWPT_60_64_OM_UIE,P_EWPT_60_64_CFW,P_EWPT_60_64_ES_NS,P_EWPT_60_64_Tot,P_EWPT_65_69_E,P_EWPT_65_69_OM_IE,P_EWPT_65_69_OM_UIE,P_EWPT_65_69_CFW,P_EWPT_65_69_ES_NS,P_EWPT_65_69_Tot,P_EWPT_70_74_E,P_EWPT_70_74_OM_IE,P_EWPT_70_74_OM_UIE,P_EWPT_70_74_CFW,P_EWPT_70_74_ES_NS,P_EWPT_70_74_Tot,P_EWPT_75ov_E,P_EWPT_75ov_OM_IE,P_EWPT_75ov_OM_UIE,P_EWPT_75ov_CFW,P_EWPT_75ov_ES_NS,P_EWPT_75ov_Tot,P_EWPT_Tot_E,P_EWPT_Tot_OM_IE,P_EWPT_Tot_OM_UIE,P_EWPT_Tot_CFW,P_EWPT_Tot_ES_NS,P_EWPT_Tot_Tot,P_EAFW_E,P_EAFW_OM_IE,P_EAFW_OM_UIE,P_EAFW_CFW,P_EAFW_ES_NS,P_EAFW_Tot,P_H_NS_E,P_H_NS_OM_IE,P_H_NS_OM_UIE,P_H_NS_CFW,P_H_NS_ES_NS,P_H_NS_Tot,P_Tot_E,P_Tot_OM_IE,P_Tot_OM_UIE,P_Tot_CFW,P_Tot_ES_NS,P_Tot_Tot
405,25,2069,1819,300,298,110,32,2553,2078,294,400,88,43,2907,2107,304,498,147,35,3084,1887,309,512,153,38,2896,1129,209,434,160,21,1945,281,128,239,108,12,766,42,55,105,57,3,265,27,21,66,67,6,193,16635,2026,3175,1041,277,23150,1537,0,11,32,24,1610,1128,3,36,16,11,1191,810,14,48,24,6,908,920,45,123,40,5,1132,985,53,137,47,16,1233,1135,43,143,55,14,1396,1313,60,201,45,11,1630,1332,66,185,47,26,1663,1312,69,214,74,14,1680,993,72,250,100,22,1436,439,70,192,105,11,813,165,38,89,94,17,399,59,24,63,84,10,239,12142,553,1699,756,187,15339,1250,74,203,78,59,1666,438,35,73,110,138,800,30470,2688,5149,1983,659,40953
406,8,2268,2120,165,184,68,34,2569,2376,212,264,72,33,2956,2308,211,288,86,20,2901,1868,206,264,110,24,2470,1032,130,213,88,21,1485,281,71,99,52,10,508,51,30,55,24,4,169,29,19,23,12,0,88,18755,1312,1818,622,219,22722,1189,0,8,8,20,1224,947,0,11,7,13,981,827,15,55,16,5,919,910,20,73,35,7,1040,861,31,85,24,6,1012,974,37,87,28,8,1136,1023,37,103,26,12,1204,928,31,95,26,5,1088,963,33,124,37,9,1169,651,36,117,40,6,851,267,14,71,42,4,409,100,24,43,26,8,195,38,13,20,26,3,94,9680,302,887,352,110,11324,1499,52,102,29,50,1740,546,25,56,44,126,792,30483,1684,2858,1046,507,36578
407,35,3611,3334,407,525,160,48,4462,3718,521,679,181,71,5177,3471,513,797,226,67,5069,3160,490,777,203,59,4694,1996,367,621,226,46,3260,473,197,385,202,21,1264,91,58,166,121,11,438,50,40,103,83,13,292,29564,3221,5033,1573,477,39869,2870,3,12,54,44,2982,1933,10,37,25,25,2017,1494,26,100,27,14,1661,1750,62,158,71,25,2058,1837,94,206,65,28,2230,1976,92,229,80,18,2396,2162,96,285,81,34,2664,2170,100,320,103,31,2728,2117,115,361,131,27,2756,1655,115,418,161,25,2377,795,115,344,179,30,1459,259,57,197,140,14,668,110,48,138,153,17,466,21120,943,2796,1277,334,26463,2278,148,329,142,74,2964,781,57,106,141,212,1295,53737,4366,8262,3136,1092,70596
497,0,4,5,0,0,0,0,8,9,0,0,0,0,9,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,7,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,14,0,0,0,0,14,0,0,0,0,0,0,52,0,4,0,0,64
499,22,1813,1009,277,771,4,19,2086,1019,329,856,20,37,2253,940,326,824,19,29,2138,751,208,706,19,20,1711,409,117,431,19,25,996,131,51,147,16,7,351,30,9,31,9,0,80,14,3,9,3,3,40,9736,2003,5855,137,239,17971,436,7,55,13,4,511,923,9,221,25,15,1190,734,31,321,13,19,1109,624,66,356,23,10,1075,590,65,423,21,11,1113,662,82,573,19,21,1351,761,100,653,26,34,1570,856,98,744,26,32,1749,809,94,773,29,26,1724,634,82,607,23,30,1375,302,44,319,20,14,699,125,16,107,11,3,266,34,7,38,13,3,99,7484,686,5184,264,216,13830,1206,98,396,56,50,1810,380,43,161,39,71,699,18810,2837,11595,492,577,34311
501,27,4070,3835,385,443,92,40,4800,4118,494,537,117,51,5313,3881,462,562,114,38,5058,3286,425,504,122,47,4376,1838,229,343,121,29,2567,453,133,212,110,27,932,77,53,85,71,7,297,32,23,57,41,4,164,31837,2791,3650,927,356,39560,3026,6,12,31,29,3107,1580,5,29,16,15,1646,1460,21,104,32,19,1631,1869,68,233,65,20,2250,2049,117,295,68,23,2553,2351,128,317,88,24,2903,2302,134,328,62,25,2856,2063,118,303,87,26,2602,2002,138,339,105,27,2615,1545,127,406,111,27,2212,744,104,256,122,14,1240,248,56,114,95,11,525,102,29,75,79,12,302,21341,1045,2821,961,273,26442,2530,127,289,105,65,3120,898,62,117,89,139,1296,56601,4024,6878,2083,832,70419
502,4,1315,1360,157,145,11,14,1693,1464,180,169,22,13,1846,1368,187,181,27,10,1775,1087,145,135,25,4,1398,583,83,103,13,11,791,157,43,40,14,0,251,22,14,18,0,3,61,7,3,7,3,0,29,11047,1043,1116,139,81,13426,1631,0,9,5,23,1669,1106,5,38,9,12,1160,658,15,65,13,3,757,774,35,101,25,3,930,803,44,103,26,5,987,896,48,124,39,5,1113,897,54,115,25,8,1098,878,46,145,36,10,1120,779,65,122,28,6,995,607,75,153,34,11,885,278,50,102,34,12,476,91,18,36,19,3,163,50,19,29,17,0,114,9440,466,1141,315,107,11466,847,46,50,25,21,984,367,24,36,15,50,496,21708,1580,2352,495,249,26378
503,63,19534,16096,1232,621,68,48,18070,15850,1377,736,80,67,18106,13612,1234,702,77,59,15676,10756,986,630,62,64,12490,6244,701,417,38,34,7438,2016,336,204,30,21,2612,363,124,70,15,7,581,98,56,35,15,3,211,136515,8058,4755,521,536,150380,4539,15,50,29,21,4659,8920,36,156,30,49,9190,6214,71,246,21,42,6587,6497,159,313,55,24,7046,6244,261,389,76,37,7000,5732,295,367,86,31,6523,5032,331,451,79,32,5930,4229,316,411,78,26,5069,3914,289,399,63,30,4695,3285,357,407,84,26,4157,1914,294,333,111,29,2673,708,153,169,46,11,1092,319,93,119,53,9,604,57544,2666,3818,830,371,65224,8163,160,192,54,90,8662,2477,110,159,87,276,3108,204695,10994,8920,1496,1274,227378
504,35,5886,5160,593,440,72,36,6302,5363,771,538,68,55,6794,5074,749,569,57,40,6488,3899,622,504,73,25,5122,2392,370,331,46,18,3152,763,175,142,33,7,1126,124,76,62,20,8,285,27,22,22,5,3,81,45012,4499,3757,503,333,54103,4179,5,28,34,25,4269,3710,18,89,40,25,3884,2251,50,193,31,16,2546,2048,134,304,79,17,2579,1954,147,295,77,26,2507,2195,159,372,81,17,2826,2154,199,355,69,19,2792,1922,202,343,87,27,2582,1793,179,338,74,17,2406,1422,193,349,100,13,2078,747,147,233,73,19,1207,317,67,94,57,3,539,121,19,55,33,11,247,24807,1525,3053,840,237,30466,2312,105,207,45,41,2713,1142,72,110,51,149,1529,73278,6200,7130,1441,766,88807
505,49,9700,8140,1213,907,85,59,10398,8515,1344,1021,101,62,11044,7761,1255,1011,114,69,10204,6046,1107,857,96,42,8151,3569,640,524,58,45,4840,1066,312,229,36,18,1664,196,94,60,17,0,363,58,46,29,3,0,142,72421,8183,6902,689,499,88693,9020,23,77,54,57,9237,8112,49,235,36,42,8467,4375,111,421,62,33,4997,4232,248,699,137,27,5340,4291,359,749,144,27,5569,4760,423,841,142,37,6209,4703,446,885,136,51,6218,4046,403,781,126,37,5400,3555,369,724,138,50,4838,2874,371,727,134,33,4135,1471,334,510,121,36,2470,535,144,215,77,25,996,217,77,101,55,7,455,52203,3351,6969,1364,457,64345,4266,200,338,97,74,4977,1915,145,209,111,246,2630,130808,11875,14423,2267,1280,160642
506,73,14337,12448,1110,766,92,56,14477,12420,1268,894,99,66,14753,11377,1273,940,120,77,13784,9390,995,767,93,66,11307,5740,673,536,73,60,7076,1840,341,274,45,22,2529,311,117,84,28,6,539,83,56,39,21,0,201,106582,8162,6423,739,673,122587,7295,12,41,49,49,7442,8130,43,190,51,38,8447,5556,135,401,62,34,6183,5084,253,530,132,29,6020,4764,291,581,132,36,5805,4823,342,560,133,34,5895,4416,367,620,127,37,5571,3946,336,580,125,28,5018,3659,355,591,107,40,4756,3153,370,630,140,30,4327,1694,281,426,116,25,2551,594,108,227,90,18,1044,212,60,102,64,14,456,53323,2971,5477,1338,409,63517,5660,209,278,107,79,6334,2578,146,206,106,320,3351,168143,11485,12392,2289,1478,195786
507,54,10185,8814,966,698,86,49,10604,9159,1033,765,119,70,11148,8358,1012,779,105,60,10321,6529,817,613,70,50,8080,3694,492,404,50,30,4662,1065,239,168,37,22,1526,180,89,50,12,8,337,66,36,23,8,0,142,76346,6330,5096,635,477,88881,7251,15,60,46,42,7418,6928,31,155,33,34,7174,3975,87,318,49,27,4452,4006,194,511,111,21,4832,4019,245,564,128,25,4982,4127,290,609,111,35,5170,4039,322,594,131,29,5115,3652,279,551,112,26,4620,3179,310,541,117,32,4180,2465,287,536,118,31,3435,1261,223,375,111,18,1994,434,110,155,76,17,789,182,54,93,47,6,381,45518,2440,5059,1189,333,54550,4679,188,245,86,74,5273,1859,86,166,85,262,2460,128402,9051,10571,1992,1145,151165
509,33,3172,2578,387,498,127,50,3640,2864,518,635,230,46,4289,2890,522,782,238,48,4472,2547,434,744,286,48,4058,1539,333,568,249,44,2736,494,212,368,220,22,1322,92,83,165,143,11,500,44,43,125,101,10,327,23917,3247,4880,1872,403,34320,1463,7,5,49,25,1545,976,14,32,22,10,1052,926,16,60,36,11,1041,1109,54,132,80,6,1389,1203,87,175,61,21,1549,1338,97,225,92,12,1765,1468,88,218,90,23,1888,1409,89,247,97,15,1850,1413,102,303,123,16,1961,1201,119,343,149,29,1834,614,84,257,209,17,1186,251,56,160,169,18,649,91,34,139,163,13,440,13464,846,2287,1342,200,18142,1904,195,318,142,78,2635,656,54,114,161,149,1132,39943,4346,7607,3516,825,56235
510,30,7603,7047,234,113,21,41,7451,6801,221,105,14,41,7181,5956,167,100,25,46,6297,4552,182,99,24,30,4886,2343,103,63,17,28,2555,633,60,27,17,13,752,103,15,13,12,3,146,40,7,8,5,0,57,55237,1366,810,176,364,57942,774,0,3,6,14,797,685,4,14,5,8,707,936,10,35,3,4,990,1181,34,69,18,7,1313,1059,31,60,14,10,1172,977,36,79,22,9,1128,867,40,44,13,6,969,648,43,53,15,3,763,538,27,48,14,8,636,396,27,45,13,7,480,158,17,25,12,0,213,49,3,10,4,3,70,26,0,3,3,0,35,8274,273,480,150,91,9266,5482,91,71,27,67,5734,1423,39,40,29,148,1671,70407,1764,1402,378,674,74614
511,24,4234,4041,356,286,60,19,4765,4176,362,355,97,45,5034,3922,367,350,94,38,4765,3129,337,331,90,41,3931,1819,228,274,90,27,2431,552,98,137,61,7,856,92,51,72,49,9,266,41,25,34,26,3,124,34385,2315,2373,668,285,40025,1689,3,4,25,9,1734,923,3,24,10,12,969,1025,25,41,13,3,1112,1181,58,102,45,7,1385,1141,71,138,46,11,1409,1197,73,154,37,24,1484,1243,88,133,43,17,1525,1141,71,157,44,16,1432,1020,73,170,52,19,1330,774,56,146,55,12,1045,354,45,103,66,12,583,144,35,53,47,10,285,63,27,43,30,3,165,11893,615,1262,528,152,14453,2650,110,173,72,66,3070,968,49,66,75,135,1289,49896,3089,3871,1342,637,58839
597,0,190,189,0,3,0,0,192,171,3,4,0,0,175,172,7,3,0,0,185,122,4,0,0,0,131,45,3,0,0,0,54,12,0,0,0,0,9,3,0,0,0,0,3,4,0,0,0,0,4,1277,18,21,0,4,1321,8,0,0,0,0,8,0,0,0,0,0,0,10,0,0,0,0,10,3,0,0,0,0,7,16,0,0,0,0,16,10,0,0,0,0,10,6,4,0,0,0,11,10,0,0,0,0,10,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,3,0,0,74,162,0,0,0,0,169,23,0,0,0,5,31,1536,22,23,5,8,1595
599,19,3502,1865,504,1077,27,41,3516,1832,494,1177,34,52,3585,1630,463,1124,26,54,3293,1196,354,848,20,39,2462,671,173,550,20,22,1433,202,74,182,4,16,489,49,23,45,3,0,116,19,11,14,11,0,51,18813,3282,8142,213,364,30819,772,3,87,23,16,905,1409,32,337,25,16,1814,1088,67,540,23,17,1729,938,96,638,32,12,1720,846,116,725,43,15,1739,895,155,833,47,24,1958,899,156,941,53,31,2080,899,162,929,28,28,2041,818,125,882,36,39,1898,682,132,761,37,29,1633,354,60,413,25,14,877,146,21,111,15,6,300,46,7,54,12,3,125,9794,1125,7246,395,249,18821,2465,192,635,102,99,3490,788,59,227,44,130,1251,31862,4660,16256,754,848,54379
601,36,6035,5895,424,528,26,41,6925,6356,529,500,58,53,7492,6242,516,529,50,45,7383,5395,431,502,40,40,6419,2762,289,323,34,20,3432,675,149,202,28,11,1068,113,48,43,20,3,231,28,29,25,7,3,87,49149,3106,3666,315,376,56617,3939,9,23,20,32,4018,4094,3,66,10,35,4209,2812,39,127,14,18,3003,2951,50,231,47,25,3301,2986,81,309,50,18,3443,3235,112,344,38,24,3757,3040,126,313,45,20,3539,2785,134,398,54,39,3398,2838,144,383,55,48,3461,2123,148,376,81,20,2755,999,123,304,67,24,1514,295,49,159,52,9,559,125,38,68,44,6,289,32209,1063,3101,574,301,37246,3594,98,225,39,84,4036,1064,47,98,59,188,1459,86026,4318,7088,983,951,99359
602,27,2925,2884,272,283,42,25,3509,3381,334,366,54,27,4162,3283,350,345,71,34,4079,2819,347,365,101,25,3654,1549,226,321,78,24,2194,358,115,135,53,5,669,53,54,59,40,4,212,17,23,42,24,3,112,25374,2150,2515,529,227,30794,2227,0,6,24,22,2282,2102,9,32,8,17,2162,1330,16,60,13,12,1433,1454,37,115,36,10,1653,1570,50,137,34,8,1794,1764,64,171,37,19,2066,1823,63,188,43,21,2130,1745,86,207,43,29,2111,1703,81,271,64,16,2133,1354,92,233,55,21,1758,604,69,191,69,15,944,205,35,91,42,16,391,83,24,71,42,8,224,17967,620,1771,515,213,21087,1905,82,180,57,54,2280,692,33,56,66,124,974,45944,2885,4516,1168,617,55131
603,8,467,393,36,93,23,9,549,371,63,136,28,11,617,412,60,120,33,10,632,377,54,137,41,13,619,210,40,117,37,9,415,57,43,41,29,4,176,16,9,30,29,0,79,3,7,17,17,3,48,3265,373,863,260,71,4838,271,0,8,9,0,291,197,0,3,3,5,211,182,3,14,0,3,204,227,6,33,8,3,278,249,11,46,4,7,318,245,7,64,18,4,348,289,30,69,19,9,416,305,16,64,20,11,413,322,20,108,26,5,477,251,24,97,30,9,413,113,27,60,35,5,245,52,13,30,23,0,111,14,12,23,21,3,67,2716,178,626,217,70,3793,285,16,72,23,16,409,142,4,28,14,39,227,6404,567,1587,510,195,9266
604,21,2240,2229,208,197,37,27,2704,2616,248,257,44,32,3194,2688,232,276,59,39,3296,2196,217,265,69,38,2785,1150,159,212,50,16,1586,281,89,102,37,10,523,45,33,48,18,3,137,19,20,30,17,3,92,20010,1473,1798,405,246,23938,1841,3,4,13,22,1886,1234,3,18,13,15,1282,986,12,38,14,13,1064,1069,25,88,25,13,1219,1185,41,86,36,6,1349,1329,48,118,27,16,1534,1411,59,148,22,31,1673,1416,63,146,48,13,1687,1318,61,188,48,17,1633,1016,58,167,61,16,1323,376,57,116,54,16,618,137,22,60,46,3,268,42,21,66,39,3,165,13367,466,1233,444,186,15688,1698,71,116,43,56,1976,551,27,53,51,129,814,35628,2028,3194,936,621,42416
697,0,4,0,0,0,0,0,3,5,0,0,0,0,5,6,0,0,0,0,4,9,0,0,0,0,9,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,3,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,3,0,0,0,0,5,0,0,0,0,0,0,50,3,0,0,0,55
699,5,474,288,66,171,3,9,532,302,73,212,3,15,605,303,72,195,4,15,590,226,51,195,8,5,489,144,29,113,5,4,298,28,8,35,4,0,81,11,0,5,3,0,15,3,0,4,0,0,12,2899,436,1379,42,72,4823,124,0,3,0,4,136,176,5,36,0,0,211,188,7,67,3,3,272,171,7,86,7,4,274,169,8,109,3,4,300,177,19,135,6,3,348,199,23,192,11,5,426,227,16,166,0,8,426,243,28,197,3,4,478,207,20,171,10,9,418,87,4,66,3,0,168,32,3,17,0,0,56,14,0,15,4,0,28,2021,142,1267,61,55,3543,349,27,115,17,22,518,145,13,52,15,24,250,5408,613,2817,126,170,9138
701,35,6565,5545,389,245,26,54,6260,5420,422,277,27,43,6194,4688,396,266,32,34,5422,3692,311,209,35,37,4281,2242,225,154,30,25,2672,763,106,90,18,6,990,145,41,37,12,0,235,46,15,11,4,3,77,47945,2531,1820,250,367,52917,1928,8,8,19,21,1984,1601,12,21,7,17,1665,1537,19,72,5,9,1654,1480,43,97,18,13,1652,1284,65,113,28,7,1505,1123,62,113,25,14,1336,983,62,118,23,7,1200,769,52,138,27,9,997,763,65,122,21,7,986,558,48,121,29,17,764,342,42,77,20,4,493,104,24,33,16,7,184,44,13,21,17,3,90,12534,514,1069,254,147,14518,2895,73,76,23,54,3120,1285,41,55,41,143,1567,64662,3159,3025,575,705,72120
702,17,2531,2373,134,75,15,13,2604,2505,157,103,15,23,2795,2461,161,112,22,31,2791,2177,140,96,19,16,2448,1392,110,64,19,21,1600,496,54,36,12,8,606,109,25,15,12,3,165,33,7,12,6,0,62,22376,997,738,141,164,24420,659,0,6,10,10,678,510,5,8,3,4,524,613,7,24,9,7,663,774,9,43,3,7,836,674,14,39,3,15,750,639,22,37,0,9,705,590,22,33,3,10,665,482,37,42,6,5,571,435,21,38,9,6,506,345,17,46,6,0,424,201,13,27,17,3,265,80,3,16,7,3,106,31,3,13,4,0,47,6032,181,364,87,78,6746,1500,40,37,9,34,1624,903,21,33,25,92,1066,30812,1242,1171,272,361,33860
797,0,3,8,0,0,0,0,14,9,0,0,0,0,7,10,0,0,0,0,12,8,0,0,0,0,14,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,3,3,4,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,11,0,0,0,0,9,3,0,0,0,0,3,88,3,4,4,0,91
799,0,300,174,34,62,0,4,274,174,18,68,3,3,268,145,39,47,6,0,232,124,24,40,0,0,190,66,17,19,3,3,109,30,3,12,3,0,48,7,0,0,0,0,11,3,0,3,0,0,10,1774,211,383,19,28,2414,47,3,0,0,0,48,48,0,17,0,0,61,52,0,14,0,0,72,50,5,32,0,0,84,41,5,32,3,0,84,31,12,36,3,0,89,35,9,36,4,0,87,39,3,40,3,4,83,34,15,29,0,3,79,28,7,32,3,3,72,16,4,9,0,0,30,6,7,5,0,0,15,3,0,3,0,0,3,428,71,286,21,17,819,221,34,60,9,10,334,70,12,9,3,12,108,2493,331,736,60,61,3679
801,59,18553,17309,1014,500,53,72,18942,17107,1195,585,57,62,19002,15218,991,595,57,52,16919,11137,794,462,60,45,12502,5543,506,336,43,37,6462,1740,275,185,40,21,2257,318,100,69,21,6,505,89,40,24,10,3,168,136806,6941,4020,455,506,148735,8197,16,56,33,44,8350,8805,31,133,35,33,9041,4789,63,173,34,22,5079,5460,150,287,59,25,5972,5473,209,361,62,29,6136,4894,235,354,53,26,5565,4146,238,326,77,27,4806,3426,218,342,50,18,4061,3027,214,373,67,19,3703,2509,231,397,69,22,3226,1436,204,339,79,22,2086,507,102,142,49,11,814,206,52,82,45,6,395,52887,1972,3363,712,307,59238,8881,170,207,57,91,9400,2711,120,121,69,248,3274,201286,9197,7719,1301,1151,220648
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,4,502,254,108,93,0,4,468,238,76,101,6,5,430,192,76,84,3,3,349,151,44,82,0,3,275,90,29,56,3,0,174,33,12,20,0,0,69,4,4,3,0,0,13,3,0,0,0,0,9,2635,636,780,12,27,4093,192,3,21,4,3,228,259,3,44,3,4,312,139,6,49,4,7,200,109,19,46,4,0,172,99,10,61,3,0,171,95,27,74,0,3,198,112,19,88,7,3,226,79,19,79,5,0,192,96,18,82,3,0,200,99,16,61,3,9,184,57,6,46,3,3,113,15,3,20,0,0,37,7,0,3,3,0,20,1349,149,680,43,29,2251,245,16,47,9,5,317,117,10,24,0,15,159,4344,805,1534,69,78,6819
901,6,197,156,13,21,0,5,195,171,7,19,3,0,210,188,3,29,4,4,233,172,19,30,6,0,222,121,3,15,3,0,147,74,7,14,3,0,98,14,3,10,0,0,33,4,0,5,0,0,8,1506,66,172,20,34,1801,35,0,0,0,0,41,39,0,0,0,0,39,36,3,0,0,0,37,46,4,14,0,0,61,54,3,3,0,0,60,53,0,0,0,0,53,39,0,12,0,3,55,67,5,9,0,3,76,44,0,12,3,3,60,43,0,10,3,3,62,37,9,8,3,3,58,15,0,3,0,0,23,6,6,5,0,0,17,508,28,74,21,18,645,146,4,13,8,3,168,51,0,5,3,14,75,2215,93,272,49,62,2692
997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,0,8,3,0,0,0,0,3,3,0,0,0,0,8,7,3,0,0,0,12,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,49,4,4,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,5,3,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,0,0,24,29,3,0,0,0,31,3,0,0,0,0,6,92,13,11,3,0,118